OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape
332091,340343,W-547013,FED,DOI-WFMI,BLM,USNVBMD,"Battle Mountain District Office",NVBMD,"Battle Mountain District Office",,,DQ66,DRY,,,,,,2007,2454297.5,197,1220,1.0,Lightning,2454297.5,197,1600,10.0,C,40.0169,-116.7434,1.0,BLM,NV,Eureka,011,Eureka,""
914809,1041987,SWRA_SC_55618,NONFED,ST-SCSCS,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS6,"SCS Unit 6",,8619,,,,,,,,1999,2451339.5,161,,7.0,Arson,,,,2.0,B,33.5278,-80.8453,14.0,"MISSING/NOT SPECIFIED",SC,,,,""
474255,510825,SFO-LA00690505-1415,NONFED,ST-NASF,ST/C&L,USLALAS,"Louisiana Office of Forestry",LALA3,"LAS District 3",,,,,,,,,,2005,2453632.5,262,,1.0,Lightning,,,,1.0,B,31.76125574,-91.90876474,14.0,"MISSING/NOT SPECIFIED",LA,Catahoula,025,Catahoula,""
1673106,201837260,SFO-2013SCSCS13WF0215,NONFED,ST-NASF,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,13WF0215,,,SC-SCS-13WFO198,13wfo198,,,,2013,2456308.5,16,1407,2.0,"Equipment Use",2456308.5,16,1553,0.3,B,33.569874,-81.192276,8.0,PRIVATE,SC,"Orangeburg County",075,Orangeburg,""
1526067,201338751,TFS-TX2011-78710,NONFED,ST-TXTXS,ST/C&L,USTXLVS,"Livingston Area",TXLVS,"Texas Forest Service - Livingston Area",659,78710,,"LIVINGSTON - 659",,,,,,2011,2455767.5,206,1650,1.0,Lightning,2455767.5,206,1733,1.0,B,30.46972222,-94.39694444,13.0,"STATE OR PRIVATE",TX,Hardin,199,Hardin,""
1583561,201600070,SFO-MT-2012-MTCES-000024,NONFED,ST-NASF,ST/C&L,USMTCES,"Central Land Office",MTCES,"Central Land Office",,000024,,RIVERSIDE,,,,,,2012,2456085.5,159,1800,4.0,Campfire,2456086.5,160,1451,0.1,A,46.6567,-111.7367,15.0,"UNDEFINED FEDERAL",MT,"Lewis & Clark",049,"Lewis and Clark",""
1387310,19083103,SFO-GA-WAS-25-9/13/1993-1545,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,25,,,,,,,,1993,2449243.5,256,1545,2.0,"Equipment Use",2449243.5,256,1648,2.3,B,33.161,-82.8684,8.0,PRIVATE,GA,"Washington          ",303,Washington,""
1410963,19107001,SFO-GA-TWI-58-2/18/1994-2000,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,58,,,,,,,,1994,2449401.5,49,2000,8.0,Children,2449401.5,49,2140,0.18,A,32.7841,-83.5068,8.0,PRIVATE,GA,"Twiggs              ",289,Twiggs,""
515605,555683,SFO-NC01350606-2378,NONFED,ST-NASF,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS,"North Carolina Division of Forest Resources",,,,,,,,,,2006,2453830.5,95,,5.0,"Debris Burning",,,,0.2,A,34.92794999,-79.20516001,14.0,"MISSING/NOT SPECIFIED",NC,Hoke,093,Hoke,""
1633010,201705767,TFS-TXFD2012-409912,NONFED,ST-TXTXS,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXVFD,"Baird Volunteer Fire Dept.",,409912,,"CR 119",,,,,,2012,2456150.5,224,,9.0,Miscellaneous,,,,1.0,B,32.420352,-99.454912,14.0,"MISSING/NOT SPECIFIED",TX,Callahan,059,Callahan,""
278990,284370,W-574977,FED,DOI-WFMI,BIA,USORWSA,"Warm Springs Agency",ORWSA,"Warm Springs Agency",26,,D9FB,J-151,OR-WSA-028,"Skookum 151 Complex",,,"SKOOKUM 151 COMPLEX",2008,2454647.5,182,1353,1.0,Lightning,2454656.5,191,2000,113.0,D,44.6681,-121.6142,2.0,BIA,OR,,,,""
696649,774428,MSARCH_16615,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission",MSMSS,"Mississippi Forestry Commission",,,,,,,,,,1992,2448660.5,39,1905,9.0,Miscellaneous,2448660.5,39,1958,1.0,B,34.18899048,-88.25153749,14.0,"MISSING/NOT SPECIFIED",MS,Itawamba,057,Itawamba,""
786029,891394,SCHMIDT_29005043,NONFED,ST-MOMOS,ST/C&L,USMOMOS,"Missouri Department of Conservation",MOMOS,"Missouri Department of Conservation",,,,,,,,,,1992,2448682.5,61,1908,7.0,Arson,,,,2.0,B,37.99188425,-92.89738525,14.0,"MISSING/NOT SPECIFIED",MO,Camden,029,Camden,""
1539610,201395699,TFS-TXFD2009-228885,NONFED,ST-TXTXS,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXVFD,"Thorndale VFD",,228885,,"HAY FIRE",,,,,,2009,2455138.5,307,,9.0,Miscellaneous,,,,1.0,B,30.51028296,-97.1231426,13.0,"STATE OR PRIVATE",TX,Milam,331,Milam,""
1807472,300221912,SFO-2015MTNWS000107,NONFED,ST-NASF,ST/C&L,USMTNWS,"Northwestern Land Office",MTNWS,"Northwestern Land Office",,000107,,"NORTH TWIN CREEK",,,,,,2015,2457248.5,226,1539,1.0,Lightning,2457249.5,227,1200,0.2,A,48.0798,-114.9709,8.0,PRIVATE,MT,Flathead,029,Flathead,""
1605711,201626709,SFO-AR-2012-AR5/22/201268412,NONFED,ST-NASF,ST/C&L,USARARS,"Arkansas Forestry Commission",AFC,"Arkansas Forestry Commission",,AR5/22/201268412,,,,,,,,2012,2456069.5,143,1155,7.0,Arson,2456069.5,143,1400,12.0,C,36.03559,-91.84181,8.0,PRIVATE,AR,IZARD,065,Izard,""
1811432,300226981,SFO-2015MADCRMA080160144,NONFED,ST-NASF,ST/C&L,USMAMAS,"Massachusetts Bureau of Forest Fire Control",MADCR,"Massachusetts Department of Conservation and Recreation",,MA080160144,,,,,,,,2015,2457168.5,146,1631,2.0,"Equipment Use",2457168.5,146,1655,0.1,A,42.547881,-71.906117,14.0,"MISSING/NOT SPECIFIED",MA,Worcester,027,Worcester,""
1013012,1142465,TFS_NC_191395,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS104,"NCS Region 1 District 4",,95-016,,,,,,,,1995,2449808.5,91,,5.0,"Debris Burning",,,,2.0,B,34.8783,-76.3683,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
1408732,19104755,SFO-GA-WAL-36-9/13/1993-1312,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,36,,,,,,,,1993,2449243.5,256,1312,5.0,"Debris Burning",2449243.5,256,1454,0.24,A,34.7044,-85.301,8.0,PRIVATE,GA,"Walker              ",295,Walker,""
1281069,1749975,SFO-TN-2009-6269,NONFED,ST-NASF,ST/C&L,USTNTNS,"Tennessee Division of Forestry",TDA,"Tennessee Department of Agriculture",,6269,,SHOCKLEY,,,,,,2009,2454910.5,79,1500,5.0,"Debris Burning",2454910.5,79,,0.5,B,35.092467,-86.38662,8.0,PRIVATE,TN,LINCOLN,103,Lincoln,""
164423,166050,FS-394436,FED,FS-FIRESTAT,FS,USNMLNF,"Lincoln National Forest",0308,"Lincoln National Forest",29,029,6800,DUNOVAN,,,,,,2002,2452445.5,171,1300,1.0,Lightning,2452446.5,172,1900,3.0,B,33.51222222,-105.74333333,5.0,USFS,NM,27,027,Lincoln,""
378804,400330,SFO-AK0369-00_01017,NONFED,ST-NASF,ST/C&L,USAKMSS,"Mat-Su Area Forestry",AKMSS,"Mat-Su Area Forestry",,,,,,,,,,2000,2451663.5,120,,12.0,Structure,,,,0.1,A,61.5873,-149.4877,14.0,"MISSING/NOT SPECIFIED",AK,,,,""
1304787,1775558,SFO-NY-NY5637-2007-16267,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY5637,"Fire Department of New York",,NY5637-2007-16267,,,,,,,,2007,2454199.5,99,1934,5.0,"Debris Burning",2454199.5,99,1934,2.44,B,41.84953335,-73.98525794,14.0,"MISSING/NOT SPECIFIED",NY,ULSTER,111,Ulster,""
1526062,201338746,TFS-TX2011-78674,NONFED,ST-TXTXS,ST/C&L,USTXLAS,"Texas Forest Service - Linden Area",TXLAS,"Texas Forest Service - Linden Area",335,78674,,"LINDEN - 335",,,,,,2011,2455767.5,206,1336,3.0,Smoking,2455767.5,206,1647,5.0,B,33.39718333,-94.12465,13.0,"STATE OR PRIVATE",TX,Bowie,037,Bowie,""
328315,335694,W-115342,FED,DOI-WFMI,BLM,USIDBOD,"Boise District",IDFRD,"Four Rivers Field Office",,,F119,CREOSOTE,,,,,,2003,2452820.5,181,1752,2.0,"Equipment Use",2452821.5,182,1720,3.0,B,43.3163,-116.0307,8.0,PRIVATE,ID,Ada,001,Ada,""
297420,303004,W-408250,FED,DOI-WFMI,BIA,USAZFTA,"Fort Apache Agency",AZFTA,"Fort Apache Agency",455,,,"BOYS DORM",,,,,,2002,2452507.5,233,1911,8.0,Children,2452507.5,233,2015,0.1,A,33.7862,-109.9951,2.0,BIA,AZ,,,,""
811999,919025,STATE_MS_59055,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission","MS Southwest","MSS Southwest District",,4-5393,,,,,,,,2004,2453104.5,100,,5.0,"Debris Burning",,,,1.0,B,31.5069,-90.2261,14.0,"MISSING/NOT SPECIFIED",MS,,,,""
946957,1074541,SWRA_VA_5426,NONFED,ST-VAVAS,ST/C&L,USVAVAS,"Virginia Department of Forestry",VAVAS3,"Farmville District",,8026,,,,,,,,1998,2450886.5,73,,5.0,"Debris Burning",,,,1.0,B,38.0783,-78.955,14.0,"MISSING/NOT SPECIFIED",VA,,,,""
1224404,1604100,SFO-MS-2009-MS3989510518,NONFED,ST-NASF,ST/C&L,USMSMSS,"Mississippi Forestry Commission",MFC,"Mississippi Forestry Commission",,MS3989510518,,"MS0    0909-1700323003",,,,,,2009,2454913.5,82,1407,13.0,Missing/Undefined,,,,1.0,B,34.911787,-88.832615,14.0,"MISSING/NOT SPECIFIED",MS,Tippah,139,Tippah,""
1312820,1788407,SFO-NY-NY6112-2006-8706,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY6112,"Fire Department of New York",,NY6112-2006-8706,,,,,,,,2006,2453821.5,86,1115,9.0,Miscellaneous,2453821.5,86,1115,0.1,A,42.70647407,-77.94947381,14.0,"MISSING/NOT SPECIFIED",NY,LIVINGSTON,051,Livingston,""
842142,963589,SWRA_AL_36794,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALALS4,"AFC District 4",,87.742,,,,,,,,1998,2450978.5,165,,7.0,Arson,,,,5.0,B,30.8739,-87.7425,14.0,"MISSING/NOT SPECIFIED",AL,,,,""
679496,742586,SFO-WV0409-0621,NONFED,ST-NASF,ST/C&L,USWVWVS,"West Virginia Division of Forestry",WVWVS,"West Virginia Division of Forestry",,,,,,,,,,2008,2454738.5,273,,2.0,"Equipment Use",,,,0.1,A,38.39748084,-82.29683587,14.0,"MISSING/NOT SPECIFIED",WV,Cabell,011,Cabell,""
410883,444748,SFO-FL052005-02-0713,NONFED,ST-NASF,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS,"Florida Forest Service",,02-0713,,,,,,,,2005,2453688.5,318,,5.0,"Debris Burning",,,,1.0,B,30.80417,-85.71056001,14.0,"MISSING/NOT SPECIFIED",FL,Holmes,059,Holmes,""
1013519,1142978,TFS_NC_191912,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS108,"NCS Region 1 District 8",,95-010,,,,,,,,1995,2449803.5,86,,7.0,Arson,,,,0.1,A,33.9583,-77.9917,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
1630633,201703241,TFS-TXFD2012-397305,NONFED,ST-TXTXS,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXSFD,"McKinney Fire Department",,397305,,"VIRGININA & S BALLANTREA",,,,,,2012,2456079.5,153,,9.0,Miscellaneous,,,,0.5,B,33.209435,-96.7375514,14.0,"MISSING/NOT SPECIFIED",TX,Collin,085,Collin,""
560336,602540,SFO-NM00350402-03-40150079X,NONFED,ST-NASF,ST/C&L,USNMNMS,"New Mexico - State Forestry",NMNMS,"New Mexico - State Forestry",,40150079X,,"SMALL FRY",,,,,,2002,2452465.5,191,,1.0,Lightning,,,,3.0,B,35.63639001,-105.35749999,14.0,"MISSING/NOT SPECIFIED",NM,"San Miguel",047,"San Miguel",""
697515,775297,MSARCH_18164,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission",MSMSS,"Mississippi Forestry Commission",,,,,,,,,,1992,2448646.5,25,1730,7.0,Arson,2448646.5,25,1840,28.0,C,32.91411907,-89.08785659,14.0,"MISSING/NOT SPECIFIED",MS,Neshoba,099,Neshoba,""
527276,567577,SFO-NC0395-05368,NONFED,ST-NASF,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS,"North Carolina Division of Forest Resources",,,,,,,,,,2007,2454154.5,54,,13.0,Missing/Undefined,,,,35.0,C,34.66025,-79.29989,14.0,"MISSING/NOT SPECIFIED",NC,Robeson,155,Robeson,""
1499709,201175752,2011FLFLS2011020993,NONFED,ST-NASF,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS,"Florida Forest Service",,2011020993,,"SHOREY (66)",,,,,,2011,2455812.5,251,1825,5.0,"Debris Burning",2455812.5,251,1914,0.1,A,30.7539,-86.2631,14.0,"MISSING/NOT SPECIFIED",FL,Walton,131,Walton,""
376459,389192,NFIRS-MO0500126-MAR-031910,NONFED,FA-NFIRS,ST/C&L,USMOSFM,"Missouri State Fire Marshal's Office",MO05001,"Hillsboro Fire Protection District",,,,,,,,,,2003,2452724.5,85,,7.0,Arson,,,,50.0,C,38.26,-90.63,14.0,"MISSING/NOT SPECIFIED",MO,,,,""
1186073,1438122,SFO-2010-SCSCS10NF0294,NONFED,ST-NASF,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,,,,,,,,,2010,2455326.5,130,,5.0,"Debris Burning",,,,0.1,A,34.717438,-81.122841,8.0,PRIVATE,SC,"Chester County",023,Chester,""
681418,758688,CO_8535,NONFED,ST-COCOS,ST/C&L,USCORTX,"Routt County",CORTX,"Routt County",,75432,,,,,,,,1992,2448908.5,287,,4.0,Campfire,,,,15.0,C,40.49284,-106.85461,14.0,"MISSING/NOT SPECIFIED",CO,,,,""
1094761,1333531,"CDF_2000_53_2211_003432      ",NONFED,ST-CACDF,ST/C&L,USCALNU,"Sonoma-Lake Napa Unit",CALNU,"Sonoma-Lake Napa Unit",,"003432      ",,"KAISER RD                ",,,,,,2000,2451720.5,177,,2.0,"Equipment Use",,,,5.0,B,38.25111111,-122.27305555,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
550766,592247,SFO-NJ0285-95_C051301,NONFED,ST-NASF,ST/C&L,USNJNJS,"New Jersey Forest Fire Service",NJNJC,"New Jersey Forest Fire Service Division C",,C051301,,,,,,,,1995,2449850.5,133,,7.0,Arson,,,,0.5,B,39.5875,-75.12917,14.0,"MISSING/NOT SPECIFIED",NJ,Salem,033,Salem,""
873648,996144,SWRA_GA_52008,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS32,"GAS Unit 32",,2.3174,,,,,,,,1998,2451153.5,340,,7.0,Arson,,,,0.4,B,31.2753,-82.3175,14.0,"MISSING/NOT SPECIFIED",GA,,,,""
1019794,1149339,TFS_NC_198318,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS206,"NCS Region 2 District 6",,96-043,,"RYAN'S",,,,,,1996,2450186.5,104,,5.0,"Debris Burning",,,,2.0,B,35.2417,-78.975,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
579580,626026,SFO-SC0265-8FF0759,NONFED,ST-NASF,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,,,,,,,,,2007,2454439.5,339,,2.0,"Equipment Use",,,,7.0,B,33.62222,-79.40667,14.0,"MISSING/NOT SPECIFIED",SC,Georgetown,043,Georgetown,""
272813,278019,W-505195,FED,DOI-WFMI,BIA,USMNRLA,"Red Lake Agency",MNRLA,"Red Lake Agency",270,,BPS6,RL270,,,,,,2005,2453480.5,110,1300,9.0,Miscellaneous,2453480.5,110,1342,0.3,B,47.8694,-95.0178,9.0,TRIBAL,MN,,,,""
448631,482858,SFO-GA0261-39-015-0021-02,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office",,,,,,,,,,2007,2454141.5,41,,8.0,Children,,,,4.5,B,34.25466441,-84.84207922,14.0,"MISSING/NOT SPECIFIED",GA,Bartow,015,Bartow,""
1292464,1763227,SFO-NY-NY0720-2008-0000105,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY0720,"Fire Department of New York",,NY0720-2008-0000105,,,,,,,,2008,2454575.5,110,1134,9.0,Miscellaneous,2454575.5,110,1134,1.1,B,42.02975137,-79.06883552,14.0,"MISSING/NOT SPECIFIED",NY,CHAUTAUQUA,013,Chautauqua,""
1703017,201921023,IA-IITF-21023,INTERAGCY,IA-PRIITF,IA,USPRIITF,"International Institute of Tropical Forestry",PRIITF,"International Institute of Tropical Forestry",,,,,,,,,,2003,2452813.5,174,,13.0,Missing/Undefined,,,,1.0,B,18.181528,-67.121613,14.0,"MISSING/NOT SPECIFIED",PR,,,,""
1140060,1389696,"CDF_1995_55_2225_2000        ",NONFED,ST-CACDF,ST/C&L,USCARRU,"Riverside Unit",CARRU,"CDF - Riverside Unit",,"2000        ",,"STATE 2000               ",,,,,,1995,2450046.5,329,,5.0,"Debris Burning",,,,0.2,A,34.01194444,-117.42611111,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
702543,780380,MSARCH_25144,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission",MSMSS,"Mississippi Forestry Commission",,,,,,,,,,1993,2449351.5,364,1322,7.0,Arson,2449351.5,364,1413,1.0,B,31.09603657,-90.30031838,14.0,"MISSING/NOT SPECIFIED",MS,Pike,113,Pike,""
466927,502161,SFO-KY00080404-065-00273,NONFED,ST-NASF,ST/C&L,USKYKYS,"Kentucky Division of Forestry",KYKYS5,"KYS Kentucky River District",,,,,,,,,,2004,2453077.5,73,,13.0,Missing/Undefined,,,,2.0,B,37.79436002,-84.00910998,14.0,"MISSING/NOT SPECIFIED",KY,Estill,065,Estill,""
186048,188318,W-384755,FED,DOI-WFMI,BIA,USWIGLA,"Great Lakes Agency",WIGLA,"Great Lakes Agency",38,,,38,,,,,,1996,2450208.5,126,0033,8.0,Children,2450208.5,126,0050,0.1,A,45.9736,-89.8835,2.0,BIA,WI,,,,""
337604,346066,W-537050,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,C06W,"MARIGOLD MINE",,,,,,2006,2453940.5,205,1554,1.0,Lightning,2453941.5,206,1200,0.1,A,40.6603,-117.1544,1.0,BLM,NV,Humboldt,013,Humboldt,""
1584828,201601536,SFO-TN-2012-10806,NONFED,ST-NASF,ST/C&L,USTNTNS,"Tennessee Division of Forestry",TDA,"Tennessee Department of Agriculture",,10806,,"RUSSELL ST",,,,,,2012,2456000.5,74,1600,7.0,Arson,2456000.5,74,1805,0.2,A,36.3909,-87.639717,8.0,PRIVATE,TN,STEWART,161,Stewart,""
91665,92685,FS-317528,FED,FS-FIRESTAT,FS,USORWWF,"Wallowa-Whitman National Forest",0616,"Wallowa-Whitman National Forest",62,,,"TURNER CREEK",,,,,,1996,2450297.5,215,0801,1.0,Lightning,2450297.5,215,2000,0.1,A,45.45055556,-116.81138889,5.0,USFS,OR,,,,""
541605,582561,SFO-NJ0285-00_B101201,NONFED,ST-NASF,ST/C&L,USNJNJS,"New Jersey Forest Fire Service",NJNJB,"New Jersey Forest Fire Service Division B",,B101201,,,,,,,,2000,2451829.5,286,,7.0,Arson,,,,0.25,A,39.8,-74.2,14.0,"MISSING/NOT SPECIFIED",NJ,Ocean,029,Ocean,""
1255750,1658986,SFO-GA-FY2002-Jones-075,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,FY2002-Jones-075,,FY2002-JONES-075,,,,,,2002,2452357.5,83,1655,5.0,"Debris Burning",2452357.5,83,1655,1.62,B,32.9555,-83.465,8.0,PRIVATE,GA,Jones,169,Jones,""
1400197,19096150,SFO-GA-CLA-29-3/4/1994-1801,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,29,,,,,,,,1994,2449415.5,63,1801,8.0,Children,2449415.5,63,1931,0.61,B,33.5214,-84.3628,8.0,PRIVATE,GA,"Clayton             ",063,Clayton,""
1360476,15001177,ICS209_2005_FL-FLS-2005-17-0106,INTERAGCY,IA-ICS209,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS,"Florida Forest Service",,,,106-HENDRY,FL-FLS-2005-17-0106,106-Hendry,,,,2005,2453425.5,55,1425,13.0,Missing/Undefined,2453426.5,56,1101,360.0,E,26.083333,-81.083333,14.0,"MISSING/NOT SPECIFIED",FL,Hendry,051,Hendry,""
1518982,201208288,2011NY1424NY1424-2011-0001416,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY1424,"Fire Department of New York",,NY1424-2011-0001416,,,,,,,,2011,2455687.5,126,1608,3.0,Smoking,2455687.5,126,1622,2.0,B,41.6970968,-73.91329808,14.0,"MISSING/NOT SPECIFIED",NY,DUTCHESS,027,Dutchess,""
1052179,1182194,TFS_NC_231259,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS312,"NCS Region 3 District 12",,02-018,,"HIGHWAY 16",,,,,,2002,2452307.5,33,,5.0,"Debris Burning",,,,0.5,B,35.5833,-81.0833,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
1555527,201413185,TFS-TXFD2011-318936,NONFED,ST-TXTXS,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXVFD,"Andrews Volunteer Fire Dept",,318936,,2011305,,,,,,2011,2455708.5,147,,2.0,"Equipment Use",,,,2.0,B,32.2344,-102.8698,13.0,"STATE OR PRIVATE",TX,Andrews,003,Andrews,""
1445110,19967619,WI-73042031997,NONFED,ST-WIWIS,ST/C&L,USWIWIS,"Wisconsin Department of Natural Resources","Dispatch Group 73","Unknown District",,200,,,,,,,,1997,2450593.5,145,,10.0,Fireworks,,,,0.25,A,44.186144,-89.821002,14.0,"MISSING/NOT SPECIFIED",WI,1,001,Adams,""
1184282,1436309,SFO-2010-MNDNR2010312044,NONFED,ST-NASF,ST/C&L,USMNMNS,"Minnesota Department of Natural Resources",MNDNR,"Minnesota Department of Natural Resources",,,,,,,,,,2010,2455284.5,88,,2.0,"Equipment Use",,,,4.0,B,46.02495239,-94.18026062,8.0,PRIVATE,MN,Morrison,097,Morrison,""
1206341,1461606,SFO-2010-GAGAS-FY2010-Screven-040,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission","GA Ogeechee","GAS Ogeechee District",,,,,,,,,,2010,2455365.5,169,,5.0,"Debris Burning",,,,9.24,B,33.06097279,-81.58783835,8.0,PRIVATE,GA,Screven,251,Screven,""
954506,1082636,TFS_FL_27758,NONFED,ST-FLFLS,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS8,"FLS Waccasassa Forestry Center",,0351,,,,,,,,1994,2449551.5,199,,1.0,Lightning,,,,50.0,C,29.27,-82.63,14.0,"MISSING/NOT SPECIFIED",FL,Levy,075,Levy,""
542817,583863,SFO-NJ0285-01_B072702,NONFED,ST-NASF,ST/C&L,USNJNJS,"New Jersey Forest Fire Service",NJNJB,"New Jersey Forest Fire Service Division B",,B072702,,,,,,,,2001,2452117.5,208,,7.0,Arson,,,,0.25,A,40.45417,-74.3125,14.0,"MISSING/NOT SPECIFIED",NJ,Middlesex,023,Middlesex,""
1577296,201506281,W-638063,FED,DOI-WFMI,BLM,USNMFAD,"Farmington Field Office",NMFAD,"Farmington Field Office",,,G0LZ,CUTTER,,,,,,2012,2456110.5,184,1740,1.0,Lightning,2456125.5,199,0800,0.3,B,36.6631,-107.5422,1.0,BLM,NM,"San Juan",045,"San Juan",""
536260,576780,SFO-NC0457-NCST-093-20090019,NONFED,ST-NASF,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS,"North Carolina Division of Forest Resources",,,,,,,,,,2009,2454926.5,95,,5.0,"Debris Burning",,,,0.5,B,36.4278,-78.17885,14.0,"MISSING/NOT SPECIFIED",NC,Warren,185,Warren,""
1163174,1414214,ALS-HSV-20040122-001,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALHSV,"AFC Huntsville",001,HSV-20040122-001,,,,,,,,2004,2453026.5,22,1415,7.0,Arson,2453026.5,22,1650,14.0,C,34.473085,-85.521336,14.0,"MISSING/NOT SPECIFIED",AL,Cherokee,019,Cherokee,""
912399,1039542,SWRA_SC_53171,NONFED,ST-SCSCS,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS3,"SCS Unit 3",,B743,,,,,,,,1999,2451293.5,115,,7.0,Arson,,,,7.0,B,33.8039,-80.3256,14.0,"MISSING/NOT SPECIFIED",SC,,,,""
988618,1117535,TFS_FL_77852,NONFED,ST-FLFLS,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS8,"FLS Waccasassa Forestry Center",,0014,,,,,,,,2002,2452297.5,23,,6.0,Railroad,,,,0.1,A,29.4239,-82.8639,14.0,"MISSING/NOT SPECIFIED",FL,Levy,075,Levy,""
374369,386920,NFIRS-ILPB12210-APR-05500410,NONFED,FA-NFIRS,ST/C&L,USILSFM,"Illinois State Fire Marshal's Office",ILPB122,"Duquoin Fire Department",,,,,,,,,,2005,2453470.5,100,,5.0,"Debris Burning",,,,1.0,B,37.97,-89.25,8.0,PRIVATE,IL,,,,""
465621,500629,SFO-ID0043_9901994149,NONFED,ST-NASF,ST/C&L,USIDIDS,"Idaho Department of Lands",ID990,"IDS District 990",,,,,,,,,,1994,2449563.5,211,,13.0,Missing/Undefined,,,,0.1,A,46.808827,-115.814333,14.0,"MISSING/NOT SPECIFIED",ID,Clearwater,035,Clearwater,""
385766,408656,SFO-AR031332,NONFED,ST-NASF,ST/C&L,USARARS,"Arkansas Forestry Commission",ARARS6,"ARS District 6",,,,,,,,,,2003,2452910.5,271,,9.0,Miscellaneous,,,,28.0,C,35.49912,-93.20761001,14.0,"MISSING/NOT SPECIFIED",AR,Pope,115,Pope,""
